2022-08-17 19:16:53.032 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 20:28:42.768 [http-nio-8500-exec-9] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 20:28:42.769 [http-nio-8500-exec-9] INFO  [LogAspect.java:52] - 请求类型:null
2022-08-17 20:28:42.769 [http-nio-8500-exec-9] INFO  [LogAspect.java:53] - 请求参数:[]
2022-08-17 20:28:42.792 [http-nio-8500-exec-9] INFO  [LogAspect.java:64] - 处理请求[admin/getVarCode]耗时(毫秒):22
2022-08-17 20:28:42.793 [http-nio-8500-exec-9] INFO  [ResultHandler.java:24] - 接口返回={"code":100000,"data":{"varCode":"data:image/png;base64,/9j/4AAQSkZJRgABAgAAAQABAAD/2wBDAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDL/2wBDAQkJCQwLDBgNDRgyIRwhMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjL/wAARCAAeAGQDASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD0JalUVGoqVRQA9RUq1j69rdv4f0s3txyPMVFQdWJPOPwyfwrMuvEWr2ejNq0mnx/ZUjMjDd82M4BA9P4s+ldFPC1akVKK0bsul2JySOvWiO5hebyllUybd+0HnbnGfpmuT1DVNU1XRbeTR4TKbj5SIztKhgCrEn7o25Prytc14i0i/wDDkdtqVnesZd4K27AuTjlVwcjhUY57beMHFb4fA+1koSkoyei+XfsJytqetrUiis611O1fRk1F54hAIi7yCQMo2j5uR1xg/lWLp/iW613XGtLC3aOzgd1luD3ZNodMdvvrg+xxnFc0aFSSk0tFuO6OsmnhtYGmnlSKJBlnc4AFZem+MNA1S+NlZ6lDLcDooPXp09ev8686+KWq3P2+00iWQJpjg+cwY5yhDke5KlPxbFZXjfRPDnhnTrK60K4Q3oYkhJw24AqGHHf5gPpmvXwmUwqwp+0b5ql+WyutO7M5VGm7dD3tRUqisjw3Pc3Xh6ynvSTdPHmUEYw2Tkfh0/CthRXiSjyycexqPA4opQOKKkDilFSKKYtSrQBx/wARLWebT9NnhjMgt7xXZB3yCM/hzUPiTXbP/hCF02zlWa4ubdbdV6FQRgsfTgGuj8Q6smjaYLiS3E6PIsRTOOWrmvEz2t5p+n2dpaxwtqTBGygxgnnn14OOvWvXwVTn9jCcdIydnf5u/oZyW7NfwfL9k8IpLdSx24KLul3Z+bAXOO2AEFc14p02Kyv4r/V7mS7tW+Vd74CMVwG4B9MggdzXQa5ouoCPT47LUBGisEVWX5XJ6hx3HHXrXOaz4euNX1DT7S/uI4rSSXy4o4QX2nrjkjA6/T0Nb4FRdb2znyp3va90vL+v+CpbWsaXizVPMt7XR7SdY2kt4yU+bB4BUBQMbT356dKzNG13W/BMcFrdWVoumlmzOmT5nU5HrknAPfipPHNhH4f8VaFqQ/eW5Rbd4snLbemfbpWh4z1Ealb2cYhVVmlNvGOgUqMsxx6DIUdOea6KShGlSpcvNCabd97q6bXmvmhPdvqijq+op8RLuDSUgitWOGaVQr/LjLjeOAQ23jrxz0rN1vwQfh/NZ6wjpqFuuftENwBtxtwfxPOPpVvV/AOoaRc2OoaRqcVvN5YUKqlQD198+57nmoJfDfijxDdRW2r6vbyodpZQWIYKC3OV9f516WHlGEYvD1bULPmi07+fT9SH5rU9w0y9h1CxiuIMbWGSo/hPUir6isbwxpiaT4dsrNG3bIwS2PvZ9f0raWviZpKTUdjpQ8DiilA4oqQP/9k=","varCodeId":"bxgtedkhsvgncfpichaawihpi"},"message":"success"}
2022-08-17 20:28:50.914 [http-nio-8500-exec-4] INFO  [LogAspect.java:38] - ==================开始处理请求=====================>
2022-08-17 20:28:50.915 [http-nio-8500-exec-4] INFO  [LogAspect.java:48] - 请求来源:127.0.0.1
2022-08-17 20:28:50.915 [http-nio-8500-exec-4] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/login
2022-08-17 20:28:50.915 [http-nio-8500-exec-4] INFO  [LogAspect.java:50] - 请求方式:POST
2022-08-17 20:28:50.915 [http-nio-8500-exec-4] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 20:28:50.915 [http-nio-8500-exec-4] INFO  [LogAspect.java:52] - 请求类型:application/x-www-form-urlencoded; charset=UTF-8
2022-08-17 20:28:50.915 [http-nio-8500-exec-4] INFO  [LogAspect.java:53] - 请求参数:[{"password":"123456","username":"admin","varCode":"9368","varCodeId":"bxgtedkhsvgncfpichaawihpi"}]
2022-08-17 20:28:50.920 [http-nio-8500-exec-4] INFO  [LogAspect.java:64] - 处理请求[admin/login]耗时(毫秒):4
2022-08-17 20:28:50.920 [http-nio-8500-exec-4] INFO  [ResultHandler.java:24] - 接口返回={"code":100001,"data":{"password":"fefeeb129cdbe03d6066baaf72379289","sessionId":"0c741409a46daf41cded283b9b83d1c0","username":"admin"},"message":"登录成功"}
2022-08-17 21:14:15.993 [restartedMain] INFO  [StartupInfoLogger.java:55] - Starting MultiWechatApplication using Java 1.8.0_271 on DESKTOP-9R2S12I with PID 50276 (D:\project\multi-wechat\target\classes started by COD in D:\project\multi-wechat)
2022-08-17 21:14:15.988 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 21:14:15.995 [restartedMain] INFO  [SpringApplication.java:660] - No active profile set, falling back to default profiles: default
2022-08-17 21:14:16.069 [restartedMain] INFO  [DeferredLog.java:255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-08-17 21:14:16.069 [restartedMain] INFO  [DeferredLog.java:255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-08-17 21:14:17.437 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:250] - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-08-17 21:14:17.441 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-08-17 21:14:17.493 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:188] - Finished Spring Data repository scanning in 28 ms. Found 0 Redis repository interfaces.
2022-08-17 21:14:17.841 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:213] - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2022-08-17 21:14:17.856 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:303] - No bean named 'taskScheduler' has been explicitly defined. Therefore, a default ThreadPoolTaskScheduler will be created.
2022-08-17 21:14:17.862 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:463] - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2022-08-17 21:14:18.180 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'org.springframework.integration.config.IntegrationManagementConfiguration' of type [org.springframework.integration.config.IntegrationManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 21:14:18.231 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationChannelResolver' of type [org.springframework.integration.support.channel.BeanFactoryChannelResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 21:14:18.246 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationDisposableAutoCreatedBeans' of type [org.springframework.integration.config.annotation.Disposables] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 21:14:19.022 [restartedMain] INFO  [TomcatWebServer.java:108] - Tomcat initialized with port(s): 8500 (http)
2022-08-17 21:14:19.033 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing ProtocolHandler ["http-nio-8500"]
2022-08-17 21:14:19.034 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting service [Tomcat]
2022-08-17 21:14:19.035 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting Servlet engine: [Apache Tomcat/9.0.43]
2022-08-17 21:14:19.219 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing Spring embedded WebApplicationContext
2022-08-17 21:14:19.220 [restartedMain] INFO  [ServletWebServerApplicationContext.java:289] - Root WebApplicationContext: initialization completed in 3149 ms
2022-08-17 21:14:20.044 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'applicationTaskExecutor'
2022-08-17 21:14:20.168 [restartedMain] INFO  [WelcomePageHandlerMapping.java:57] - Adding welcome page template: index
2022-08-17 21:14:20.276 [restartedMain] WARN  [TemplateMode.java:150] - [THYMELEAF][restartedMain] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
2022-08-17 21:14:20.673 [restartedMain] INFO  [OptionalLiveReloadServer.java:58] - LiveReload server is running on port 35729
2022-08-17 21:14:20.802 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'taskScheduler'
2022-08-17 21:14:20.871 [restartedMain] INFO  [LogAccessor.java:174] - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 21:14:20.871 [restartedMain] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 1 subscriber(s).
2022-08-17 21:14:20.871 [restartedMain] INFO  [LogAccessor.java:174] - started bean '_org.springframework.integration.errorLogger'
2022-08-17 21:14:20.872 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting ProtocolHandler ["http-nio-8500"]
2022-08-17 21:14:20.933 [restartedMain] INFO  [TomcatWebServer.java:220] - Tomcat started on port(s): 8500 (http) with context path '/multi-wechat'
2022-08-17 21:14:20.959 [restartedMain] INFO  [StartupInfoLogger.java:61] - Started MultiWechatApplication in 5.594 seconds (JVM running for 8.426)
2022-08-17 21:14:31.950 [http-nio-8500-exec-1] INFO  [DirectJDKLog.java:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-17 21:14:31.951 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:525] - Initializing Servlet 'dispatcherServlet'
2022-08-17 21:14:31.952 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:547] - Completed initialization in 1 ms
2022-08-17 21:17:06.388 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Removing {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 21:17:06.388 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 0 subscriber(s).
2022-08-17 21:17:06.389 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - stopped bean '_org.springframework.integration.errorLogger'
2022-08-17 21:17:06.389 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'taskScheduler'
2022-08-17 21:17:06.392 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'applicationTaskExecutor'
2022-08-17 21:17:14.392 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 21:17:14.395 [restartedMain] INFO  [StartupInfoLogger.java:55] - Starting MultiWechatApplication using Java 1.8.0_271 on DESKTOP-9R2S12I with PID 52424 (D:\project\multi-wechat\target\classes started by COD in D:\project\multi-wechat)
2022-08-17 21:17:14.399 [restartedMain] INFO  [SpringApplication.java:660] - No active profile set, falling back to default profiles: default
2022-08-17 21:17:14.472 [restartedMain] INFO  [DeferredLog.java:255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-08-17 21:17:14.473 [restartedMain] INFO  [DeferredLog.java:255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-08-17 21:17:15.604 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:250] - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-08-17 21:17:15.607 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-08-17 21:17:15.657 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:188] - Finished Spring Data repository scanning in 24 ms. Found 0 Redis repository interfaces.
2022-08-17 21:17:15.964 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:213] - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2022-08-17 21:17:15.975 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:303] - No bean named 'taskScheduler' has been explicitly defined. Therefore, a default ThreadPoolTaskScheduler will be created.
2022-08-17 21:17:15.982 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:463] - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2022-08-17 21:17:16.278 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'org.springframework.integration.config.IntegrationManagementConfiguration' of type [org.springframework.integration.config.IntegrationManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 21:17:16.310 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationChannelResolver' of type [org.springframework.integration.support.channel.BeanFactoryChannelResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 21:17:16.315 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationDisposableAutoCreatedBeans' of type [org.springframework.integration.config.annotation.Disposables] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 21:17:16.851 [restartedMain] INFO  [TomcatWebServer.java:108] - Tomcat initialized with port(s): 8500 (http)
2022-08-17 21:17:16.861 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing ProtocolHandler ["http-nio-8500"]
2022-08-17 21:17:16.862 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting service [Tomcat]
2022-08-17 21:17:16.863 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting Servlet engine: [Apache Tomcat/9.0.43]
2022-08-17 21:17:17.010 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing Spring embedded WebApplicationContext
2022-08-17 21:17:17.011 [restartedMain] INFO  [ServletWebServerApplicationContext.java:289] - Root WebApplicationContext: initialization completed in 2537 ms
2022-08-17 21:17:17.807 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'applicationTaskExecutor'
2022-08-17 21:17:17.940 [restartedMain] INFO  [WelcomePageHandlerMapping.java:57] - Adding welcome page template: index
2022-08-17 21:17:18.064 [restartedMain] WARN  [TemplateMode.java:150] - [THYMELEAF][restartedMain] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
2022-08-17 21:17:18.487 [restartedMain] INFO  [OptionalLiveReloadServer.java:58] - LiveReload server is running on port 35729
2022-08-17 21:17:18.602 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'taskScheduler'
2022-08-17 21:17:18.679 [restartedMain] INFO  [LogAccessor.java:174] - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 21:17:18.680 [restartedMain] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 1 subscriber(s).
2022-08-17 21:17:18.680 [restartedMain] INFO  [LogAccessor.java:174] - started bean '_org.springframework.integration.errorLogger'
2022-08-17 21:17:18.681 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting ProtocolHandler ["http-nio-8500"]
2022-08-17 21:17:18.709 [restartedMain] INFO  [TomcatWebServer.java:220] - Tomcat started on port(s): 8500 (http) with context path '/multi-wechat'
2022-08-17 21:17:18.730 [restartedMain] INFO  [StartupInfoLogger.java:61] - Started MultiWechatApplication in 4.928 seconds (JVM running for 7.489)
2022-08-17 21:17:21.954 [http-nio-8500-exec-1] INFO  [DirectJDKLog.java:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-17 21:17:21.955 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:525] - Initializing Servlet 'dispatcherServlet'
2022-08-17 21:17:21.957 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:547] - Completed initialization in 2 ms
2022-08-17 21:21:06.708 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Removing {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 21:21:06.709 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 0 subscriber(s).
2022-08-17 21:21:06.711 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - stopped bean '_org.springframework.integration.errorLogger'
2022-08-17 21:21:06.715 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'taskScheduler'
2022-08-17 21:21:06.933 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'applicationTaskExecutor'
2022-08-17 21:21:27.687 [restartedMain] INFO  [StartupInfoLogger.java:55] - Starting MultiWechatApplication using Java 1.8.0_271 on DESKTOP-9R2S12I with PID 53120 (D:\project\multi-wechat\target\classes started by COD in D:\project\multi-wechat)
2022-08-17 21:21:27.692 [restartedMain] INFO  [SpringApplication.java:660] - No active profile set, falling back to default profiles: default
2022-08-17 21:21:27.693 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 21:21:27.782 [restartedMain] INFO  [DeferredLog.java:255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-08-17 21:21:27.783 [restartedMain] INFO  [DeferredLog.java:255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-08-17 21:21:29.204 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:250] - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-08-17 21:21:29.209 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-08-17 21:21:29.267 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:188] - Finished Spring Data repository scanning in 31 ms. Found 0 Redis repository interfaces.
2022-08-17 21:21:29.679 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:213] - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2022-08-17 21:21:29.694 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:303] - No bean named 'taskScheduler' has been explicitly defined. Therefore, a default ThreadPoolTaskScheduler will be created.
2022-08-17 21:21:29.701 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:463] - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2022-08-17 21:21:30.186 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'org.springframework.integration.config.IntegrationManagementConfiguration' of type [org.springframework.integration.config.IntegrationManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 21:21:30.224 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationChannelResolver' of type [org.springframework.integration.support.channel.BeanFactoryChannelResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 21:21:30.230 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationDisposableAutoCreatedBeans' of type [org.springframework.integration.config.annotation.Disposables] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 21:21:30.990 [restartedMain] INFO  [TomcatWebServer.java:108] - Tomcat initialized with port(s): 8500 (http)
2022-08-17 21:21:31.008 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing ProtocolHandler ["http-nio-8500"]
2022-08-17 21:21:31.010 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting service [Tomcat]
2022-08-17 21:21:31.011 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting Servlet engine: [Apache Tomcat/9.0.43]
2022-08-17 21:21:31.236 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing Spring embedded WebApplicationContext
2022-08-17 21:21:31.237 [restartedMain] INFO  [ServletWebServerApplicationContext.java:289] - Root WebApplicationContext: initialization completed in 3452 ms
2022-08-17 21:21:32.494 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'applicationTaskExecutor'
2022-08-17 21:21:32.682 [restartedMain] INFO  [WelcomePageHandlerMapping.java:57] - Adding welcome page template: index
2022-08-17 21:21:32.873 [restartedMain] WARN  [TemplateMode.java:150] - [THYMELEAF][restartedMain] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
2022-08-17 21:21:33.447 [restartedMain] INFO  [OptionalLiveReloadServer.java:58] - LiveReload server is running on port 35729
2022-08-17 21:21:33.622 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'taskScheduler'
2022-08-17 21:21:33.821 [restartedMain] INFO  [LogAccessor.java:174] - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 21:21:33.821 [restartedMain] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 1 subscriber(s).
2022-08-17 21:21:33.822 [restartedMain] INFO  [LogAccessor.java:174] - started bean '_org.springframework.integration.errorLogger'
2022-08-17 21:21:33.822 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting ProtocolHandler ["http-nio-8500"]
2022-08-17 21:21:33.855 [restartedMain] INFO  [TomcatWebServer.java:220] - Tomcat started on port(s): 8500 (http) with context path '/multi-wechat'
2022-08-17 21:21:33.876 [restartedMain] INFO  [StartupInfoLogger.java:61] - Started MultiWechatApplication in 7.12 seconds (JVM running for 9.85)
2022-08-17 21:21:34.150 [http-nio-8500-exec-1] INFO  [DirectJDKLog.java:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-17 21:21:34.151 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:525] - Initializing Servlet 'dispatcherServlet'
2022-08-17 21:21:34.153 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:547] - Completed initialization in 2 ms
2022-08-17 21:21:58.090 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Removing {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 21:21:58.091 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 0 subscriber(s).
2022-08-17 21:21:58.091 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - stopped bean '_org.springframework.integration.errorLogger'
2022-08-17 21:21:58.091 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'taskScheduler'
2022-08-17 21:21:58.094 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'applicationTaskExecutor'
2022-08-17 21:22:07.086 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 21:22:07.088 [restartedMain] INFO  [StartupInfoLogger.java:55] - Starting MultiWechatApplication using Java 1.8.0_271 on DESKTOP-9R2S12I with PID 45888 (D:\project\multi-wechat\target\classes started by COD in D:\project\multi-wechat)
2022-08-17 21:22:07.093 [restartedMain] INFO  [SpringApplication.java:660] - No active profile set, falling back to default profiles: default
2022-08-17 21:22:07.169 [restartedMain] INFO  [DeferredLog.java:255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
